City_ID,City,Country,Lat,Lng,Max Temp,% Humidity,% Cloudiness,Wind Speed,Weather Desciption
457,Beira,MZ,-19.8436,34.8389,75.29,73,20,10.36,few clouds
458,Guntakal,IN,15.1667,77.3833,73.29,90,98,7.58,overcast clouds
459,Punuare,HN,14.7333,-85.9667,93.96,55,91,7.65,overcast clouds
460,Babu,CN,24.4167,111.5167,64.02,96,100,2.08,overcast clouds
461,Gelemso,ET,8.8167,40.5167,60.15,49,67,5.39,broken clouds
462,Bilma,NE,18.6853,12.9164,83.71,21,23,17.38,few clouds
463,Boali,CF,4.8005,18.1275,84.07,81,57,1.74,broken clouds
464,Tucuma,BR,-0.1833,-50.05,83.05,75,98,5.82,overcast clouds
465,Chute-Aux-Outardes,CA,49.1168,-68.399,54.41,61,1,9.22,clear sky
466,Huarmey,PE,-10.0681,-78.1522,68.59,74,57,9.01,broken clouds
467,Sidney,AU,-33.8679,151.2073,54.7,76,40,10.0,scattered clouds
468,Skjervoy,NO,70.0311,20.9714,41.11,69,100,10.78,overcast clouds
469,Luis Correia,BR,-2.8792,-41.6669,87.8,70,40,17.27,scattered clouds
470,Barcelona,ES,41.3888,2.159,68.54,86,20,1.01,few clouds
471,Roma,US,43.2128,-75.4557,57.06,84,90,8.05,overcast clouds
472,Papillion,US,41.1544,-96.0422,69.98,43,1,5.01,clear sky
473,Mecca,SA,21.4267,39.8261,81.66,59,0,1.07,clear sky
474,Mandera,KE,3.9366,41.867,86.63,43,77,7.02,broken clouds
475,Tura,IN,25.5198,90.2201,64.24,67,0,2.98,clear sky
476,La Asuncion,VE,11.0333,-63.8628,74.93,83,92,17.27,overcast clouds
477,Aasiaat,GL,68.7098,-52.8699,25.14,96,100,8.28,overcast clouds
478,Bari,IT,41.1177,16.8512,60.84,81,0,5.75,clear sky
479,Bakchar,RU,57.0186,82.0711,26.26,52,100,7.38,overcast clouds
480,Mastic Beach,US,40.7668,-72.8521,62.8,93,90,5.01,overcast clouds
481,Port Lincoln,AU,-34.7333,135.8667,52.65,75,0,9.01,clear sky
482,Naze,JP,28.3667,129.4833,67.39,78,0,7.18,clear sky
483,Pareora,NZ,-44.4871,171.2132,60.19,34,0,15.79,clear sky
484,Maniitsoq,GL,65.4167,-52.9,36.46,88,100,32.1,overcast clouds
485,Sydney,AU,-33.8679,151.2073,54.7,76,40,10.0,scattered clouds
486,Rovaniemi,FI,66.5,25.7167,40.41,100,90,10.36,light intensity shower rain
487,Dubbo,AU,-32.25,148.6167,41.13,70,0,10.36,clear sky
488,Hatton,LK,6.8916,80.5955,63.03,95,98,1.52,overcast clouds
489,Pangai,TO,-19.8,-174.35,76.57,72,49,16.98,scattered clouds
490,Sakaiminato,JP,35.55,133.2333,57.18,94,75,6.91,broken clouds
491,Sur,OM,22.5667,59.5289,81.37,53,0,6.58,clear sky
492,Bonfim,BR,3.0833,-59.95,89.73,48,60,4.0,broken clouds
493,Kibaya,TZ,-5.3,36.5667,63.45,84,77,5.39,broken clouds
494,Tam Ky,VN,15.5667,108.4833,76.98,93,100,3.11,overcast clouds
495,Quatre Cocos,MU,-20.2078,57.7625,71.71,77,46,7.81,scattered clouds
496,Iquique,CL,-20.2208,-70.1431,66.24,68,43,6.62,scattered clouds
497,Rochester,US,43.1548,-77.6156,52.59,95,90,8.05,overcast clouds
498,Boende,CD,-0.2167,20.8667,74.3,83,78,2.17,broken clouds
499,Liancheng,CN,24.0519,105.075,57.52,96,100,2.04,overcast clouds
500,Paramonga,PE,-10.6667,-77.8333,67.91,73,70,9.06,broken clouds
501,Zhangjiakou,CN,40.81,114.8794,40.01,61,7,7.7,clear sky
502,Poum,NC,-20.2333,164.0167,74.86,73,32,4.85,scattered clouds
503,Miranda,CO,3.2499,-76.2281,82.53,64,60,1.48,broken clouds
504,Dolores,AR,-36.3132,-57.6792,79.84,57,0,9.1,clear sky
505,Gizo,SB,-8.103,156.8419,82.56,75,72,6.78,broken clouds
506,Traunstein,DE,47.8833,12.65,54.36,77,100,4.85,overcast clouds
507,Verkhnyaya Inta,RU,65.9811,60.3094,6.26,96,83,3.83,broken clouds
508,Salym,RU,60.0625,71.4789,23.2,96,100,2.06,light snow
509,San Luis,AR,-33.295,-66.3356,74.32,62,61,19.35,broken clouds
510,Oriximina,BR,-1.7656,-55.8661,91.54,47,9,1.5,clear sky
511,Kabanjahe,ID,3.1001,98.4908,63.05,98,100,1.3,heavy intensity rain
512,Emba,KZ,48.8264,58.1442,41.13,84,16,9.22,few clouds
513,Cairns,AU,-16.9167,145.7667,73.35,90,60,1.14,broken clouds
514,Margate,GB,51.3813,1.3862,53.31,82,72,1.99,broken clouds
515,Ixtapa,MX,20.7,-105.2,87.22,76,51,4.0,broken clouds
516,Madawaska,US,47.3561,-68.3288,44.65,75,90,3.44,overcast clouds
517,Hidrolandia,BR,-4.4081,-40.4378,87.58,43,95,3.11,overcast clouds
518,Puri,IN,19.8,85.85,73.92,74,82,5.79,broken clouds
519,Launceston,AU,-41.45,147.1667,46.8,93,14,11.5,few clouds
520,Nelson Bay,AU,-32.7167,152.15,61.11,73,100,3.0,overcast clouds
521,Ilinge,ZA,-31.9768,27.0427,55.69,78,0,4.36,clear sky
522,Smithers,CA,54.7804,-127.1743,30.52,80,20,4.61,few clouds
523,Oudtshoorn,ZA,-33.5907,22.2014,59.36,76,52,3.27,broken clouds
524,Suba,PH,10.8438,121.0102,83.23,78,51,26.82,broken clouds
525,Urucui,BR,-7.2294,-44.5561,93.02,33,95,6.73,overcast clouds
526,Tautira,PF,-17.7333,-149.15,80.62,76,40,16.44,light rain
527,Jiuquan,CN,39.7432,98.5174,38.52,41,11,5.3,few clouds
528,Buraydah,SA,26.326,43.975,77.45,29,0,14.09,clear sky
529,Jalu,LY,29.0331,21.5482,70.14,40,0,7.67,clear sky
530,Pemba,MZ,-12.974,40.5178,79.5,83,75,11.5,broken clouds
531,Manavalakurichi,IN,8.1333,77.3,78.89,91,100,6.31,light rain
532,Nanortalik,GL,60.1432,-45.2371,34.02,75,20,3.74,few clouds
533,Tokmak,UA,47.2514,35.7058,45.07,70,2,8.19,clear sky
534,Taree,AU,-31.9,152.4667,60.12,100,90,5.75,overcast clouds
535,Hamilton,US,39.1834,-84.5333,58.14,93,90,3.0,overcast clouds
536,Boddam,GB,57.4667,-1.7833,45.39,83,28,13.15,scattered clouds
537,Ulaanbaatar,MN,47.9077,106.8832,8.73,85,0,0.0,clear sky
538,Nara,JP,34.6851,135.8049,62.98,70,88,3.2,moderate rain
539,Alexandria,EG,31.2156,29.9553,73.94,73,40,9.22,scattered clouds
540,Abu Samrah,SY,35.3029,37.1841,69.64,41,77,6.87,broken clouds
541,Port Augusta,AU,-32.5,137.7667,55.54,57,100,5.75,overcast clouds
542,Srednekolymsk,RU,67.45,153.6833,-9.72,99,100,5.08,overcast clouds
543,Chapleau,CA,47.8405,-83.4034,55.49,38,20,4.61,few clouds
544,The Valley,AI,18.217,-63.0578,89.46,65,40,12.66,scattered clouds
545,Murgab,TM,37.4966,61.9714,51.67,58,40,11.5,scattered clouds
546,Nabire,ID,-3.3667,135.4833,74.55,92,86,3.69,overcast clouds
547,College,US,64.8569,-147.8028,41.32,71,90,6.91,overcast clouds
548,Banamba,ML,13.55,-7.45,84.45,35,82,2.51,broken clouds
549,Badarganj,BD,25.674,89.0549,65.64,59,0,4.9,clear sky
550,De Aar,ZA,-30.6497,24.0123,67.37,38,0,8.19,clear sky
551,Sorland,NO,67.667,12.6934,48.85,89,100,20.24,overcast clouds
552,Wanning,CN,18.8003,110.3967,76.12,87,85,9.28,overcast clouds
553,Blackfoot,US,43.1905,-112.345,60.55,53,27,7.09,scattered clouds
554,Itoman,JP,26.1247,127.6694,73.42,74,20,5.75,few clouds
555,Henties Bay,NA,-22.116,14.2845,57.85,89,0,4.61,clear sky
556,Puerto El Triunfo,SV,13.2833,-88.55,92.32,76,85,7.11,light rain
557,Nishihara,JP,26.1842,127.7558,72.68,79,20,0.0,few clouds
558,Andijon,UZ,40.7821,72.3442,43.95,42,100,2.55,overcast clouds
559,Turayf,SA,31.6725,38.6637,70.05,46,75,4.61,broken clouds
560,Tupiza,BO,-21.45,-65.7167,76.89,15,22,22.06,few clouds
561,Ucluelet,CA,48.9329,-125.5528,52.11,85,1,2.55,clear sky
562,Sorong,ID,-0.8833,131.25,77.99,86,56,5.26,broken clouds
563,Coruripe,BR,-10.1256,-36.1756,78.64,72,15,11.01,few clouds
564,Kasama,ZM,-10.2129,31.1808,76.44,37,82,1.34,broken clouds
565,Shubarshi,KZ,48.5872,57.1869,41.38,85,16,8.21,few clouds
566,Kyzyl-Suu,KG,42.3414,78.0056,33.55,47,7,10.11,clear sky
567,Marzuq,YE,14.4,46.4667,74.55,56,98,3.85,overcast clouds
568,Kirakira,SB,-10.4544,161.9205,81.59,78,89,9.98,overcast clouds
569,Hualmay,PE,-11.0964,-77.6139,68.07,70,86,8.3,overcast clouds
570,Dunda,TZ,-8.1167,34.25,72.88,59,18,3.31,few clouds
571,Lavrentiya,RU,65.5833,-171.0,10.99,79,41,6.06,scattered clouds
572,Tenenkou,ML,14.4572,-4.9169,90.43,24,33,5.86,scattered clouds
573,Lulea,SE,65.5842,22.1547,42.87,100,90,6.91,overcast clouds
574,Nouakchott,MR,18.0858,-15.9785,80.53,64,100,7.23,overcast clouds
575,Batagay,RU,67.6333,134.6333,-7.04,100,74,3.47,broken clouds
576,Saint-Pierre,RE,-21.3393,55.4781,71.24,79,0,5.75,clear sky
577,Teya,RU,60.3778,92.6267,18.37,82,99,11.9,overcast clouds
578,Slave Lake,CA,55.2834,-114.769,37.38,56,0,13.49,clear sky
579,Vestmannaeyjar,IS,63.4427,-20.2734,43.74,78,75,5.48,broken clouds
580,Balakhta,RU,55.38,91.6,28.08,81,100,3.44,overcast clouds
581,Keetmanshoop,NA,-26.5833,18.1333,77.92,19,0,12.15,clear sky
582,Popondetta,PG,-8.7537,148.2534,72.66,92,77,3.47,broken clouds
583,Khandyga,RU,62.6667,135.6,-7.62,100,100,0.76,overcast clouds
584,Iracoubo,GF,5.4802,-53.2011,82.94,70,13,7.2,few clouds
585,Rio Grande,BR,-32.035,-52.0986,78.91,79,88,19.44,overcast clouds
586,Merauke,ID,-8.4667,140.3333,79.02,85,71,7.47,broken clouds
587,Coquimbo,CL,-29.9533,-71.3436,60.53,77,75,13.8,broken clouds
588,Hobyo,SO,5.3505,48.5268,80.47,70,5,14.47,clear sky
589,Pacific Grove,US,36.6177,-121.9166,69.15,85,1,3.0,clear sky
590,Coos Bay,US,43.3665,-124.2179,59.99,94,75,0.0,broken clouds
591,Cherdyn,RU,60.403,56.4787,28.8,97,100,2.39,overcast clouds
592,Beloha,MG,-25.1667,45.05,67.95,80,10,12.08,clear sky
593,Nagykanizsa,HU,46.4535,16.991,38.79,78,0,6.58,clear sky
594,Sterling,US,39.0062,-77.4286,62.89,78,75,1.01,broken clouds
595,Polyarnyy,RU,69.1989,33.4478,25.27,86,100,5.3,overcast clouds
596,Pitanga,BR,-24.7572,-51.7614,71.51,87,74,1.19,broken clouds
597,Lihula,EE,58.6814,23.8453,48.83,91,77,6.69,broken clouds
598,Winona,US,43.9666,-91.7668,59.63,62,1,3.44,clear sky
599,Rawson,AR,-43.3002,-65.1023,51.08,63,79,27.47,broken clouds
600,Kutum,SD,14.2,24.6667,76.89,17,6,5.19,clear sky
601,Puerto Narino,CO,-3.7703,-70.3831,80.55,72,98,3.62,overcast clouds
602,Nanchong,CN,30.7951,106.0847,63.14,77,100,3.2,light rain
603,Ladovskaya Balka,RU,45.6297,41.4023,41.99,71,0,12.28,clear sky
604,Gorele,TR,41.0308,39.0031,56.64,79,24,3.09,few clouds
605,Akyab,MM,20.15,92.9,78.57,80,44,4.83,scattered clouds
606,Mogadishu,SO,2.0371,45.3438,79.21,79,17,13.51,few clouds
607,Dingle,PH,10.9995,122.6711,74.91,90,98,8.46,overcast clouds
608,Ankazoabo,MG,-22.2833,44.5167,69.12,81,30,4.52,scattered clouds
609,Neryungri,RU,56.6709,124.6491,4.82,91,71,2.64,broken clouds
610,Biltine,TD,14.5333,20.9167,86.04,15,100,7.47,overcast clouds
611,Mwense,ZM,-10.3845,28.698,75.02,57,13,3.85,few clouds
612,Urumqi,CN,43.801,87.6005,43.75,61,0,4.47,clear sky
613,Havre-Saint-Pierre,CA,50.2334,-63.5986,54.19,54,1,5.75,clear sky
614,Terrace Bay,CA,48.7834,-87.1,52.3,69,53,3.71,broken clouds
615,Karratha,AU,-20.7377,116.8463,72.46,70,0,6.4,clear sky
616,Caravelas,BR,-17.7125,-39.2481,75.99,81,98,7.65,overcast clouds
617,Piranhas,BR,-16.4269,-51.8222,79.97,69,97,13.49,overcast clouds
618,San Quintin,MX,30.4833,-115.95,69.8,68,0,11.54,clear sky
619,Mackay,AU,-21.15,149.2,74.05,94,3,0.0,clear sky
620,Narasannapeta,IN,18.4167,84.05,76.14,85,23,4.65,few clouds
621,Vanimo,PG,-2.6741,141.3028,77.29,90,93,4.52,overcast clouds
622,Ostrovnoy,RU,68.0531,39.5131,33.96,91,100,12.33,overcast clouds
623,Mindelo,CV,16.8901,-24.9804,78.35,69,75,18.41,broken clouds
624,Palmer,US,42.1584,-72.3287,61.0,84,90,1.01,moderate rain
625,Sevierville,US,35.8681,-83.5618,57.6,88,75,9.22,light rain
626,North Bend,US,43.4065,-124.2243,59.92,94,75,0.0,broken clouds
627,Paamiut,GL,61.994,-49.6678,31.87,79,100,13.78,overcast clouds
628,Altamira,BR,-3.2033,-52.2064,91.49,55,40,3.44,scattered clouds
629,Amarante Do Maranhao,BR,-5.5667,-46.7422,88.02,47,79,3.76,broken clouds
630,Belle Fourche,US,44.6714,-103.8522,47.5,70,100,14.34,overcast clouds
631,Klyuchevskiy,RU,53.5317,119.4519,17.74,55,25,3.02,scattered clouds
632,Ciro Marina,IT,39.3732,17.126,56.86,73,97,6.55,overcast clouds
633,Olinda,BR,-8.0089,-34.8553,82.13,61,20,11.5,few clouds
634,Aktash,RU,50.3,87.7333,20.82,73,100,4.54,overcast clouds
635,Bage,BR,-31.3314,-54.1069,85.78,48,0,8.05,clear sky
636,Buchanan,LR,5.8808,-10.0467,78.76,89,94,2.24,moderate rain
637,Krutikha,RU,53.9599,81.2093,28.94,80,100,7.65,overcast clouds
638,Semenyih,MY,2.9516,101.843,78.58,89,100,2.33,overcast clouds
639,Shinjo,JP,38.7586,140.3008,47.66,90,100,3.33,overcast clouds
640,Tenkodogo,BF,11.78,-0.3697,88.56,26,6,1.81,clear sky
641,Aksha,RU,50.2814,113.2867,25.14,43,0,2.3,clear sky
642,Pangody,RU,65.85,74.4859,12.52,93,100,15.97,overcast clouds
643,La Palma,US,33.8464,-118.0467,84.67,70,75,1.01,broken clouds
644,Luganville,VU,-15.5333,167.1667,80.98,73,3,5.75,clear sky
645,Malangali,TZ,-8.5667,34.85,66.76,79,43,9.48,scattered clouds
646,Bumba,CD,2.1833,22.4667,71.38,86,95,3.11,overcast clouds
647,Nykoping,SE,58.753,17.0079,44.46,100,90,8.05,fog
648,Lipari,IT,38.4674,14.954,66.78,78,100,9.37,overcast clouds
649,Balaipungut,ID,1.05,101.2833,74.41,97,100,0.94,overcast clouds
650,Mokhsogollokh,RU,61.4681,128.9203,0.95,99,67,2.06,broken clouds
651,Mbulu,TZ,-3.85,35.5333,62.74,80,91,4.79,light rain
652,Sanchor,IN,24.7553,71.7722,75.65,24,61,7.7,broken clouds
653,Ngunguru,NZ,-35.6167,174.5,65.16,93,100,11.27,overcast clouds
654,Dwarka,IN,22.2394,68.9678,80.53,43,15,5.99,few clouds
655,Bonthe,SL,7.5264,-12.505,75.87,89,100,5.3,light rain
656,Shumikha,RU,55.2261,63.2961,37.56,94,100,15.66,light rain
657,Port-Gentil,GA,-0.7193,8.7815,80.56,83,40,13.8,heavy intensity rain
658,Campbell River,CA,50.0163,-125.2446,46.78,62,20,1.01,few clouds
659,Lethem,GY,3.3803,-59.7968,88.25,52,61,4.45,broken clouds
660,Itarema,BR,-2.9248,-39.9167,82.22,69,35,13.18,scattered clouds
661,Keti Bandar,PK,24.1447,67.4497,80.62,48,12,7.87,few clouds
662,Waterloo,CA,43.4668,-80.5164,48.34,99,90,3.0,mist
663,Narok,KE,-1.0783,35.8601,62.85,73,78,2.04,broken clouds
664,Maragogi,BR,-9.0122,-35.2225,77.97,71,0,8.05,clear sky
665,Namatanai,PG,-3.6667,152.4333,80.29,80,95,6.96,overcast clouds
666,Kilindoni,TZ,-7.9139,39.6668,78.91,78,19,7.36,few clouds
667,Elk City,US,35.412,-99.4043,73.62,20,1,10.36,clear sky
668,Saint Anthony,US,45.0205,-93.218,59.32,62,1,1.99,clear sky
669,Bom Conselho,BR,-9.1697,-36.6797,77.16,53,19,16.96,few clouds
670,Gorontalo,ID,0.5412,123.0595,74.71,94,99,2.89,overcast clouds
671,Lumphat,KH,13.4878,106.9816,73.69,85,15,6.53,few clouds
672,Haridwar,IN,29.9667,78.1667,60.66,74,0,4.05,clear sky
673,Lima,PE,-12.0432,-77.0282,66.45,47,75,1.99,broken clouds
674,Aranos,NA,-24.1333,19.1167,75.67,16,0,11.83,clear sky
675,Chaumont,FR,48.1167,5.1333,56.84,96,100,10.42,overcast clouds
676,Kirkwall,GB,58.9848,-2.9587,48.96,86,100,8.05,overcast clouds
677,Diego De Almagro,CL,-26.3667,-70.05,82.58,14,0,12.82,clear sky
678,Vysokogornyy,RU,50.1167,139.15,27.19,96,100,4.47,light snow
679,Penzance,GB,50.1186,-5.5371,54.28,77,100,21.81,overcast clouds
680,Nokaneng,BW,-19.6667,22.2667,81.37,35,1,3.31,clear sky
681,Peniche,PT,39.3558,-9.3811,70.61,95,100,24.99,overcast clouds
682,Srandakan,ID,-7.9386,110.2506,77.31,91,100,3.09,overcast clouds
683,Falconara Marittima,IT,43.6233,13.4031,57.09,68,100,2.3,mist
684,Half Moon Bay,US,37.4636,-122.4286,70.63,84,75,1.01,mist
685,Podor,MR,16.6527,-14.9587,91.35,40,0,2.3,clear sky
686,Pushkar,IN,26.5,74.55,68.41,32,0,1.77,clear sky
687,Bonavista,CA,48.6499,-53.1147,48.2,69,1,4.76,clear sky
