City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Lavrentiya,RU,2021-10-30 00:08:07,65.5833,-171.0,15.21,82,99,3.78
279,Bose,IT,2021-10-30 00:08:07,45.4612,8.0137,49.15,85,92,2.86
280,Dwarka,IN,2021-10-30 00:08:08,22.2394,68.9678,78.96,44,77,5.55
281,Weligama,LK,2021-10-30 00:08:08,5.9667,80.4167,76.23,89,79,2.04
282,Iqaluit,CA,2021-10-30 00:08:08,63.7506,-68.5145,34.25,77,100,9.89
283,Birjand,IR,2021-10-30 00:08:09,32.8663,59.2211,52.45,35,42,3.87
284,Tessalit,ML,2021-10-30 00:08:09,20.1986,1.0114,81.54,23,86,10.38
285,Araouane,ML,2021-10-30 00:08:10,18.9048,-3.5265,81.97,28,93,11.34
286,Gambela,ET,2021-10-30 00:08:10,8.25,34.5833,72.45,79,79,3.29
287,Winslow,US,2021-10-30 00:08:10,35.0242,-110.6974,68.18,31,1,5.75
288,Vao,NC,2021-10-30 00:08:11,-22.6667,167.4833,71.11,70,45,8.34
289,Saint Anthony,US,2021-10-30 00:08:11,45.0205,-93.218,52.93,73,1,3.44
290,Asau,RO,2021-10-30 00:04:41,46.4333,26.4,43.72,88,2,1.99
291,Ljubinje,BA,2021-10-30 00:07:08,42.9508,18.0886,52.43,62,0,4.47
292,Paamiut,GL,2021-10-30 00:08:11,61.994,-49.6678,31.23,83,77,6.55
293,Auki,SB,2021-10-30 00:06:00,-8.7676,160.7034,86.76,64,51,4.12
294,Codrington,AU,2021-10-30 00:08:12,-38.2667,141.9667,55.9,56,64,14.72
295,Esmeralda,CU,2021-10-30 00:08:13,21.8525,-78.1169,76.24,90,67,6.51
296,Vilyuysk,RU,2021-10-30 00:08:13,63.7553,121.6247,2.43,98,72,3.65
297,Pangai,TO,2021-10-30 00:08:13,-19.8,-174.35,76.35,76,100,20.62
298,Piaseczno,PL,2021-10-30 00:08:14,52.0814,21.024,52.92,81,28,7.09
299,Chapais,CA,2021-10-30 00:08:14,49.7834,-74.8492,38.88,71,49,4.63
300,Pontecagnano,IT,2021-10-30 00:08:15,40.6425,14.8735,63.86,58,86,5.84
301,Gizo,SB,2021-10-30 00:08:15,-8.103,156.8419,85.84,67,70,5.53
302,Manggar,ID,2021-10-30 00:08:16,-2.8833,108.2667,82.11,76,100,5.64
303,Dandong,CN,2021-10-30 00:08:16,40.1292,124.3947,52.63,71,40,3.06
304,Hobyo,SO,2021-10-30 00:08:17,5.3505,48.5268,79.47,70,18,8.28
305,Nakasongola,UG,2021-10-30 00:08:17,1.3089,32.4564,65.03,93,98,1.14
306,Caravelas,BR,2021-10-30 00:08:18,-17.7125,-39.2481,73.18,84,12,5.19
307,Port-Gentil,GA,2021-10-30 00:08:18,-0.7193,8.7815,78.85,87,100,9.4
308,Isiolo,KE,2021-10-30 00:08:19,0.3546,37.5822,68.85,80,88,6.08
309,Cedar City,US,2021-10-30 00:08:19,37.6775,-113.0619,63.57,31,1,11.5
310,Lufilufi,WS,2021-10-30 00:08:19,-13.8745,-171.5986,79.79,69,84,15.03
311,Tuatapere,NZ,2021-10-30 00:06:40,-46.1333,167.6833,68.09,44,90,8.66
312,Adrar,MR,2021-10-30 00:08:20,20.5022,-10.0711,77.41,23,76,8.93
313,Kapit,MY,2021-10-30 00:08:20,2.0167,112.9333,76.14,96,100,1.43
314,Soe,ID,2021-10-30 00:08:21,-9.8607,124.284,81.03,50,92,2.73
315,Twin Falls,US,2021-10-30 00:05:29,42.3505,-114.6445,63.3,48,1,4.61
316,Macusani,PE,2021-10-30 00:08:21,-14.0833,-70.4333,39.78,73,64,4.94
317,Vanavara,RU,2021-10-30 00:08:21,60.34,102.2797,28.67,77,100,8.3
318,Anadyr,RU,2021-10-30 00:08:22,64.75,177.4833,-1.7,77,40,8.01
319,Morehead,US,2021-10-30 00:08:23,37.2711,-87.1764,58.84,95,90,0.0
320,Krasnoarmeysk,RU,2021-10-30 00:09:23,51.0239,45.6969,42.3,84,30,7.74
321,Jian,CN,2021-10-30 00:09:23,27.1172,114.9793,61.57,87,100,0.51
322,Blue Springs,US,2021-10-30 00:06:31,39.0169,-94.2816,51.46,87,1,1.01
323,Morondava,MG,2021-10-30 00:09:24,-20.2833,44.2833,74.26,69,55,6.87
324,Igrim,RU,2021-10-30 00:09:24,63.1906,64.4162,19.36,75,0,9.33
325,General Cepeda,MX,2021-10-30 00:09:25,25.3833,-101.45,69.21,25,0,7.74
326,Murupara,NZ,2021-10-30 00:09:25,-38.4667,176.7,65.28,47,90,7.4
327,Bend,US,2021-10-30 00:09:26,44.0582,-121.3153,52.25,87,75,1.01
328,San Quintin,MX,2021-10-30 00:05:49,30.4833,-115.95,70.95,63,0,8.05
329,Ashqelon,IL,2021-10-30 00:09:26,31.6693,34.5715,73.4,70,100,5.57
330,Santa Cruz,BO,2021-10-30 00:07:27,-17.8,-63.1667,88.97,40,54,9.51
331,Abu Samrah,SY,2021-10-30 00:09:27,35.3029,37.1841,64.92,55,100,5.21
332,Amga,RU,2021-10-30 00:09:27,60.8953,131.9608,16.59,89,100,6.8
333,Zhigansk,RU,2021-10-30 00:06:11,66.7697,123.3711,-10.89,100,97,2.01
334,Kutoarjo,ID,2021-10-30 00:09:28,-7.7169,109.9128,85.89,86,99,1.36
335,Muskegon,US,2021-10-30 00:06:05,43.3,-86.1334,55.26,88,90,9.22
336,Hami,CN,2021-10-30 00:09:28,42.8,93.45,47.55,43,21,1.32
337,Fairbanks,US,2021-10-30 00:04:53,64.8378,-147.7164,21.16,89,90,5.75
338,Den Helder,NL,2021-10-30 00:09:29,52.9599,4.7593,54.99,93,90,8.99
339,Awbari,LY,2021-10-30 00:09:29,26.5921,12.7805,68.23,32,48,4.21
340,Challapata,BO,2021-10-30 00:06:02,-18.9,-66.7667,53.55,52,30,8.86
341,Maceio,BR,2021-10-30 00:05:20,-9.6658,-35.7353,76.37,73,93,6.15
342,Buraydah,SA,2021-10-30 00:08:55,26.326,43.975,72.19,23,0,10.49
343,Kargil,IN,2021-10-30 00:09:30,34.5667,76.1,28.69,58,3,0.94
344,Nemuro,JP,2021-10-30 00:05:04,43.3236,145.575,48.63,74,84,16.35
345,Qaqortoq,GL,2021-10-30 00:09:31,60.7167,-46.0333,28.9,86,87,4.12
346,Tagusao,PH,2021-10-30 00:09:31,9.1924,117.8141,81.95,78,48,3.49
347,Gamba,GA,2021-10-30 00:09:32,-2.65,10.0,77.16,91,100,4.88
348,San Pedro,PH,2021-10-30 00:06:34,14.35,121.0167,84.31,70,42,10.16
349,Viseu,PT,2021-10-30 00:09:32,40.661,-7.9097,63.86,97,100,18.39
350,Chicama,PE,2021-10-30 00:09:33,-7.8447,-79.1469,59.54,78,28,6.4
351,Maine-Soroa,NE,2021-10-30 00:09:33,13.2114,12.0241,83.19,15,66,9.1
352,Mareeba,AU,2021-10-30 00:09:33,-17.0,145.4333,86.32,64,38,6.53
353,Taretan,MX,2021-10-30 00:09:34,19.3333,-101.9167,68.11,94,75,0.0
354,Yangjiang,CN,2021-10-30 00:09:34,21.85,111.9667,74.07,86,87,5.26
355,Bathsheba,BB,2021-10-30 00:09:35,13.2167,-59.5167,81.21,69,20,11.5
356,Bako,ET,2021-10-30 00:09:35,5.7833,36.5667,63.72,67,45,4.16
357,Amberley,US,2021-10-30 00:09:36,39.2048,-84.428,57.34,97,90,1.01
358,Vorsma,RU,2021-10-30 00:09:36,55.9856,43.2717,46.24,95,71,13.89
359,Nuuk,GL,2021-10-30 00:06:34,64.1835,-51.7216,32.61,93,90,0.0
360,Kawalu,ID,2021-10-30 00:09:37,-7.3817,108.2082,75.27,92,99,1.72
361,Geraldton,AU,2021-10-30 00:05:18,-28.7667,114.6,66.61,37,0,11.5
362,Sinnamary,GF,2021-10-30 00:04:55,5.3833,-52.95,79.36,82,13,9.28
363,Takoradi,GH,2021-10-30 00:09:37,4.8845,-1.7554,77.77,87,94,8.72
364,Jintur,IN,2021-10-30 00:09:38,19.6167,76.7,65.16,54,98,7.47
365,Baringo,KE,2021-10-30 00:09:38,0.4667,35.9667,73.69,61,65,1.95
366,Qarchi Gak,AF,2021-10-30 00:10:39,37.04,66.7889,44.69,58,0,7.36
367,Bonavista,CA,2021-10-30 00:10:39,48.6499,-53.1147,40.12,85,96,11.63
368,Kushima,JP,2021-10-30 00:10:40,31.4583,131.2333,67.66,62,8,4.74
369,Punta Alta,AR,2021-10-30 00:09:26,-38.8759,-62.0736,83.16,32,26,23.15
370,Matara,LK,2021-10-30 00:08:57,5.9485,80.5353,76.14,91,95,4.23
371,Zaoyang,CN,2021-10-30 00:10:40,32.1272,112.7542,59.54,67,0,2.21
372,Hirara,JP,2021-10-30 00:10:41,24.8,125.2833,75.88,69,21,11.39
373,Santa Maria,BR,2021-10-30 00:10:41,-29.6842,-53.8069,70.54,75,2,10.42
374,Lucapa,AO,2021-10-30 00:10:41,-8.4192,20.7447,65.68,98,99,2.64
375,Wasilla,US,2021-10-30 00:10:42,61.5814,-149.4394,35.28,66,40,5.01
376,Ucluelet,CA,2021-10-30 00:05:53,48.9329,-125.5528,53.1,74,3,6.17
377,Canatlan,MX,2021-10-30 00:10:42,24.5167,-104.7833,74.05,37,0,5.91
378,Taunggyi,MM,2021-10-30 00:10:43,20.7833,97.0333,60.15,96,68,2.37
379,Nalut,LY,2021-10-30 00:10:43,30.3333,10.85,65.12,43,26,3.85
380,Namibe,AO,2021-10-30 00:10:43,-15.1961,12.1522,66.18,85,38,4.47
381,Missoula,US,2021-10-30 00:10:44,47.0166,-113.8009,43.54,78,96,6.91
382,Port-Cartier,CA,2021-10-30 00:10:44,50.0334,-66.8654,42.31,55,0,2.57
383,Poso,ID,2021-10-30 00:10:45,-1.3959,120.7524,81.07,77,98,1.45
384,Guerrero Negro,MX,2021-10-30 00:10:45,27.9769,-114.0611,74.19,50,0,12.06
385,Coihaique,CL,2021-10-30 00:10:45,-45.5752,-72.0662,44.55,57,20,3.44
386,Richards Bay,ZA,2021-10-30 00:10:46,-28.783,32.0377,66.83,88,100,12.06
387,Prainha,BR,2021-10-30 00:10:46,-1.8,-53.48,77.59,78,25,0.29
388,Okhotsk,RU,2021-10-30 00:10:46,59.3833,143.3,16.95,69,1,17.43
389,Ancud,CL,2021-10-30 00:10:47,-41.8697,-73.8203,47.86,77,53,10.58
390,Assiniboia,CA,2021-10-30 00:10:47,49.6334,-105.9845,46.69,86,100,12.19
391,Labuhan,ID,2021-10-30 00:10:47,-6.8844,112.2051,81.66,78,100,9.4
392,Gayeri,BF,2021-10-30 00:10:48,12.6497,0.4931,86.18,24,73,5.66
393,Campina Verde,BR,2021-10-30 00:10:48,-19.5356,-49.4864,75.79,60,98,0.89
394,Marienburg,PL,2021-10-30 00:10:49,54.0359,19.0266,52.95,73,6,9.44
395,Kuhdasht,IR,2021-10-30 00:10:49,33.535,47.6061,55.56,78,94,4.27
396,Tezu,IN,2021-10-30 00:10:50,27.9167,96.1667,65.77,50,7,4.12
397,Skjervoy,NO,2021-10-30 00:10:50,70.0311,20.9714,42.67,66,97,17.94
398,Antofagasta,CL,2021-10-30 00:10:51,-23.65,-70.4,60.08,77,19,4.05
399,Palmer,US,2021-10-30 00:10:51,42.1584,-72.3287,49.32,72,90,4.0
400,Mouila,GA,2021-10-30 00:10:52,-1.8685,11.0559,74.17,96,100,1.5
401,Candolim,IN,2021-10-30 00:10:52,15.5181,73.7626,79.59,69,100,6.26
402,Makakilo City,US,2021-10-30 00:07:43,21.3469,-158.0858,85.6,57,40,12.66
403,Bambanglipuro,ID,2021-10-30 00:06:07,-7.95,110.2833,79.88,82,99,6.06
404,Mayo,US,2021-10-30 00:10:53,38.8876,-76.5119,61.99,96,90,5.01
405,Panguna,PG,2021-10-30 00:10:53,-6.3164,155.4848,81.5,65,93,2.95
406,Matagami,CA,2021-10-30 00:10:55,49.7502,-77.6328,41.99,71,100,2.98
407,Dondo,MZ,2021-10-30 00:10:56,-19.6094,34.7431,63.55,85,6,3.15
408,Atbasar,KZ,2021-10-30 00:10:56,51.8,68.3333,35.8,97,100,7.23
409,Tautira,PF,2021-10-30 00:10:57,-17.7333,-149.15,80.62,74,42,11.5
410,Kabwe,ZM,2021-10-30 00:10:57,-14.4469,28.4464,64.42,57,6,4.45
411,Barsovo,RU,2021-10-30 00:10:58,61.1667,73.1667,19.53,83,100,22.62
412,Altay,CN,2021-10-30 00:11:58,47.8667,88.1167,35.11,63,31,6.29
413,Ternate,ID,2021-10-30 00:11:59,0.8,127.4,81.68,77,98,6.17
414,Bilibino,RU,2021-10-30 00:11:59,68.0546,166.4372,-7.4,85,97,2.48
415,Tyumentsevo,RU,2021-10-30 00:12:00,53.3224,81.498,37.31,52,100,14.79
416,Yuanping,CN,2021-10-30 00:12:00,38.7153,112.7575,46.71,41,2,2.66
417,Qasigiannguit,GL,2021-10-30 00:12:01,68.8193,-51.1922,26.85,93,94,5.82
418,Baykit,RU,2021-10-30 00:12:01,61.67,96.37,25.38,96,100,4.45
419,Isakly,RU,2021-10-30 00:12:01,54.1333,51.5333,34.75,66,100,11.88
420,Sabang,ID,2021-10-30 00:12:02,5.8933,95.3214,78.89,83,100,17.07
421,Dedougou,BF,2021-10-30 00:12:03,12.4667,-3.4667,82.6,50,69,5.03
422,Oriximina,BR,2021-10-30 00:12:03,-1.7656,-55.8661,78.49,76,75,3.36
423,Avera,US,2021-10-30 00:12:04,33.194,-82.5271,57.07,72,69,7.7
424,Rocha,UY,2021-10-30 00:12:04,-34.4833,-54.3333,61.84,95,0,11.72
425,Nassau,US,2021-10-30 00:08:41,40.7507,-73.5829,56.75,72,90,7.0
426,Channel-Port Aux Basques,CA,2021-10-30 00:12:05,47.5702,-59.1367,47.73,70,4,10.47
427,Laguna,US,2021-10-30 00:12:06,38.421,-121.4238,78.91,62,1,1.99
428,Yima,CN,2021-10-30 00:12:06,34.7381,111.8839,55.45,62,0,3.09
429,Pangody,RU,2021-10-30 00:12:07,65.85,74.4859,22.33,95,100,17.43
430,Lubumbashi,CD,2021-10-30 00:12:08,-11.6609,27.4794,66.25,48,51,2.82
431,Aquiraz,BR,2021-10-30 00:12:08,-3.9014,-38.3911,85.21,64,32,13.02
432,Mehran,IR,2021-10-30 00:12:08,33.1222,46.1646,77.11,41,88,10.45
433,Fontanka,UA,2021-10-30 00:12:09,46.5626,30.8607,50.09,81,1,9.84
434,Bandarbeyla,SO,2021-10-30 00:12:09,9.4942,50.8122,77.04,81,27,11.99
435,Fuerte Olimpo,PY,2021-10-30 00:12:10,-21.0415,-57.8738,74.64,80,56,5.57
436,Oum Hadjer,TD,2021-10-30 00:12:10,13.2954,19.6966,81.61,13,61,9.44
437,Bac Lieu,VN,2021-10-30 00:12:11,9.285,105.7244,80.49,86,96,11.65
438,Senneterre,CA,2021-10-30 00:12:11,48.3835,-77.2328,41.68,69,84,2.3
439,Thaton,MM,2021-10-30 00:12:12,16.9206,97.3714,75.81,93,97,4.32
440,Kanadukathan,IN,2021-10-30 00:12:12,10.1754,78.7785,75.27,90,100,8.93
441,Vila Velha,BR,2021-10-30 00:12:13,-20.3297,-40.2925,73.35,94,75,11.5
442,Kudahuvadhoo,MV,2021-10-30 00:12:13,2.6708,72.8944,81.81,75,92,9.89
443,Veraval,IN,2021-10-30 00:12:14,20.9,70.3667,76.3,42,100,14.63
444,Bilma,NE,2021-10-30 00:12:14,18.6853,12.9164,80.11,17,14,9.37
445,San Policarpo,PH,2021-10-30 00:12:15,12.1791,125.5072,82.13,79,33,14.25
446,Santiago De Cao,PE,2021-10-30 00:12:15,-7.9589,-79.2392,60.93,88,90,10.36
447,Bethel,US,2021-10-30 00:12:16,41.3712,-73.414,54.75,77,90,5.99
448,Bela Palanka,RS,2021-10-30 00:12:16,43.2183,22.3111,46.85,77,0,6.55
449,Plettenberg Bay,ZA,2021-10-30 00:12:17,-34.0527,23.3716,61.43,84,85,13.78
450,Coahuayana,MX,2021-10-30 00:12:17,18.7333,-103.6833,85.48,83,67,3.04
451,Nacala,MZ,2021-10-30 00:12:18,-14.5428,40.6728,68.63,74,5,4.9
452,Hay River,CA,2021-10-30 00:12:19,60.8156,-115.7999,33.76,93,90,12.66
453,Baijiantan,CN,2021-10-30 00:12:19,45.6333,85.1833,52.18,46,94,14.76
454,Melilla,ES,2021-10-30 00:12:20,35.2937,-2.9383,59.38,82,0,3.44
455,Buala,SB,2021-10-30 00:12:20,-8.145,159.5921,85.73,70,94,11.36
456,Neya,RU,2021-10-30 00:12:20,58.2972,43.8681,43.52,93,100,11.48
457,Bria,CF,2021-10-30 00:12:21,6.5423,21.9863,69.4,96,72,2.68
458,Yulara,AU,2021-10-30 00:12:22,-25.2406,130.9889,66.78,31,100,24.27
459,Kaeo,NZ,2021-10-30 00:13:22,-35.1,173.7833,73.33,75,100,11.54
460,The Valley,AI,2021-10-30 00:09:15,18.217,-63.0578,80.82,66,2,11.41
461,Terra Roxa,BR,2021-10-30 00:13:23,-23.8557,-50.0314,65.71,82,48,10.49
462,Neuquen,AR,2021-10-30 00:13:23,-38.9516,-68.0591,82.29,18,0,10.36
463,Talas,TR,2021-10-30 00:13:24,38.6908,35.5538,39.87,81,0,6.91
464,Laurel,US,2021-10-30 00:12:58,39.0993,-76.8483,60.75,96,90,5.99
465,Xichang,CN,2021-10-30 00:13:24,27.8964,102.2634,55.27,82,79,0.6
466,Bridlington,GB,2021-10-30 00:13:25,54.0831,-0.1919,49.01,84,87,17.45
467,Salym,RU,2021-10-30 00:13:25,60.0625,71.4789,18.72,84,100,12.84
468,Viedma,AR,2021-10-30 00:13:26,-40.8135,-62.9967,72.61,57,66,19.15
469,Macklin,CA,2021-10-30 00:13:26,52.3334,-109.9348,42.17,47,100,10.04
470,Hofn,IS,2021-10-30 00:13:27,64.2539,-15.2082,45.05,83,100,13.49
471,Lasa,IT,2021-10-30 00:13:27,46.6166,10.7002,37.36,47,89,4.72
472,Cayenne,GF,2021-10-30 00:13:28,4.9333,-52.3333,82.09,79,70,3.0
473,Namatanai,PG,2021-10-30 00:13:28,-3.6667,152.4333,86.68,60,88,6.08
474,Smithers,CA,2021-10-30 00:11:29,54.7804,-127.1743,37.33,65,51,2.89
475,Kumluca,TR,2021-10-30 00:13:29,36.3703,30.2869,66.07,69,61,5.41
476,Naze,JP,2021-10-30 00:13:30,28.3667,129.4833,71.6,60,81,10.13
477,Tonj,SS,2021-10-30 00:13:30,7.2737,28.6822,73.98,78,81,4.09
478,Husavik,IS,2021-10-30 00:13:30,66.0449,-17.3389,39.92,95,94,3.85
479,Pangnirtung,CA,2021-10-30 00:13:31,66.1451,-65.7125,32.88,97,100,7.02
480,Amuntai,ID,2021-10-30 00:13:32,-2.4177,115.2494,74.39,99,100,1.83
481,Virginia Beach,US,2021-10-30 00:09:25,36.8529,-75.978,67.01,73,53,3.0
482,Fredericksburg,US,2021-10-30 00:11:54,38.3032,-77.4605,63.21,87,90,0.0
483,Uinskoye,RU,2021-10-30 00:13:32,56.8817,56.5813,28.62,56,100,12.55
484,Umm Kaddadah,SD,2021-10-30 00:13:33,13.6017,26.6876,80.37,17,63,10.38
485,Harlingen,US,2021-10-30 00:13:33,26.1906,-97.6961,80.98,27,1,9.22
486,Zelenoborskiy,RU,2021-10-30 00:13:34,66.845,32.3622,28.17,93,59,4.81
487,Ola,RU,2021-10-30 00:13:34,59.5833,151.2833,27.18,77,54,4.81
488,Butka,RU,2021-10-30 00:13:35,56.7179,63.7866,25.14,64,52,8.12
489,Corinto,GR,2021-10-30 00:13:35,37.9407,22.9573,61.41,63,22,5.37
490,Bin Qirdan,TN,2021-10-30 00:13:36,33.1378,11.2197,69.17,50,45,7.36
491,Lokoja,NG,2021-10-30 00:13:36,7.8024,6.743,77.58,72,76,2.66
492,Salalah,OM,2021-10-30 00:10:37,17.0151,54.0924,77.09,73,0,3.44
493,Ardakan,IR,2021-10-30 00:13:37,32.31,54.0175,58.5,31,10,5.57
494,Vargashi,RU,2021-10-30 00:13:37,55.3556,65.8467,22.73,72,19,7.25
495,Santa Rosa,PH,2021-10-30 00:13:37,14.3122,121.1114,85.08,77,42,10.83
496,Pachino,IT,2021-10-30 00:13:38,36.7186,15.0907,62.96,79,100,24.92
497,Emba,KZ,2021-10-30 00:13:38,48.8264,58.1442,41.36,88,100,5.3
498,Baracoa,CU,2021-10-30 00:13:39,20.3467,-74.4958,78.24,85,55,6.33
499,Skegness,GB,2021-10-30 00:13:40,53.1436,0.3363,50.29,84,46,17.83
500,Lishan,CN,2021-10-30 00:13:40,31.8576,113.2951,59.81,68,0,0.38
501,Prince Rupert,CA,2021-10-30 00:13:40,54.3161,-130.3201,44.42,69,99,2.3
502,Tilzapotla,MX,2021-10-30 00:13:41,18.4833,-99.2667,79.97,77,7,0.87
503,Raudeberg,NO,2021-10-30 00:13:41,61.9875,5.1352,54.27,71,100,14.52
504,Ukiah,US,2021-10-30 00:13:32,39.1502,-123.2078,75.13,55,1,3.44
505,Roros,NO,2021-10-30 00:14:42,62.5747,11.3842,46.24,71,75,10.36
506,Sao Joao Da Barra,BR,2021-10-30 00:14:43,-21.6403,-41.0511,70.61,88,100,18.1
507,Arkhipo-Osipovka,RU,2021-10-30 00:14:44,44.37,38.52,48.56,76,0,9.04
508,Agadez,NE,2021-10-30 00:14:44,19.75,10.25,77.86,16,24,5.32
509,Vestmanna,FO,2021-10-30 00:14:44,62.1564,-7.1664,41.92,100,75,1.14
510,San Lorenzo,PY,2021-10-30 00:09:59,-25.3333,-57.5333,83.34,65,0,5.75
511,Sao Jose Da Coroa Grande,BR,2021-10-30 00:14:45,-8.8978,-35.1478,76.08,70,90,8.25
512,Akhtubinsk,RU,2021-10-30 00:14:46,48.2795,46.1722,41.04,91,13,5.61
513,Princeville,CA,2021-10-30 00:14:46,45.7668,-61.2985,45.32,87,20,5.75
514,Launceston,AU,2021-10-30 00:14:46,-41.45,147.1667,57.61,59,90,4.0
515,Arica,CL,2021-10-30 00:10:09,-18.475,-70.3042,62.83,77,0,4.61
516,Santa Isabel,BR,2021-10-30 00:14:47,-23.3156,-46.2214,69.66,97,90,5.48
517,Oranjemund,NA,2021-10-30 00:14:47,-28.55,16.4333,58.82,87,0,7.45
518,At-Bashi,KG,2021-10-30 00:14:48,41.1702,75.8106,28.74,92,96,1.43
519,Solnechnyy,RU,2021-10-30 00:14:48,50.7214,136.6319,38.26,72,99,1.99
520,Yerofey Pavlovich,RU,2021-10-30 00:14:48,53.9667,121.9667,21.81,45,0,1.39
521,Emborion,GR,2021-10-30 00:14:49,40.4833,21.55,42.84,81,1,1.36
522,Acajutla,SV,2021-10-30 00:14:49,13.5928,-89.8275,81.12,81,8,3.87
523,Karratha,AU,2021-10-30 00:14:50,-20.7377,116.8463,77.29,25,0,12.21
524,Uvat,RU,2021-10-30 00:14:50,59.1433,68.8953,19.42,84,34,10.58
525,Ko Samui,TH,2021-10-30 00:14:50,9.5357,99.9357,82.94,75,100,4.05
526,Miraflores,MX,2021-10-30 00:14:51,19.2167,-98.8083,68.65,77,69,2.84
527,San Isidro,PE,2021-10-30 00:14:51,-12.1167,-77.05,67.01,82,75,1.99
528,Zenzeli,RU,2021-10-30 00:14:52,45.9241,47.0474,45.9,82,83,7.52
529,Charters Towers,AU,2021-10-30 00:14:52,-20.1,146.2667,88.9,36,22,7.96
530,Rawson,AR,2021-10-30 00:14:53,-43.3002,-65.1023,60.73,46,41,5.32
531,Hambantota,LK,2021-10-30 00:14:53,6.1241,81.1185,77.86,88,65,6.02
532,Pudozh,RU,2021-10-30 00:14:54,61.8099,36.5345,45.79,91,94,9.53
533,Changli,CN,2021-10-30 00:14:54,39.7042,119.1506,54.68,75,2,3.36
534,Yaan,NG,2021-10-30 00:14:55,7.3833,8.5667,77.67,71,99,3.78
535,Saint-Pierre,RE,2021-10-30 00:14:55,-21.3393,55.4781,70.57,76,20,5.75
536,Camacha,PT,2021-10-30 00:11:38,33.0833,-16.3333,69.22,78,20,13.8
537,Huanren,CN,2021-10-30 00:14:56,41.2647,125.3667,48.04,77,60,2.08
538,Macas,EC,2021-10-30 00:14:57,-2.3167,-78.1167,67.48,97,94,2.26
539,Luanda,AO,2021-10-30 00:14:57,-8.8368,13.2343,77.0,83,40,8.05
540,Lompoc,US,2021-10-30 00:14:58,34.6391,-120.4579,85.08,83,1,9.22
541,Oistins,BB,2021-10-30 00:14:11,13.0667,-59.5333,80.69,69,20,11.5
542,Mildura,AU,2021-10-30 00:14:58,-34.2,142.15,59.07,44,0,10.29
543,Pontianak,ID,2021-10-30 00:14:59,-0.0333,109.3333,76.98,88,75,4.61
544,Camabatela,AO,2021-10-30 00:15:00,-8.1881,15.375,62.4,99,100,1.45
545,Slanic-Moldova,RO,2021-10-30 00:15:00,46.2,26.4333,40.82,89,1,2.01
546,Zheleznodorozhnyy,RU,2021-10-30 00:15:00,55.7503,38.0042,50.22,95,97,8.79
547,Salinas,US,2021-10-30 00:13:32,36.6777,-121.6555,79.61,75,1,11.5
548,Muyezerskiy,RU,2021-10-30 00:15:01,63.9333,31.65,44.19,97,100,7.67
549,Lao Cai,VN,2021-10-30 00:15:02,22.4833,103.95,71.49,100,100,2.3
550,Ewa Beach,US,2021-10-30 00:12:10,21.3156,-158.0072,87.01,56,40,8.99
551,Srivardhan,IN,2021-10-30 00:16:03,18.0333,73.0167,74.39,53,100,6.82
552,Filadelfia,US,2021-10-30 00:13:29,39.9523,-75.1638,59.14,94,90,7.0
553,Grand Gaube,MU,2021-10-30 00:16:04,-20.0064,57.6608,72.37,91,45,1.99
554,Shibukawa,JP,2021-10-30 00:16:04,36.4833,139.0,56.05,52,0,1.99
555,Southbridge,US,2021-10-30 00:16:05,42.0751,-72.0334,49.26,85,36,9.84
556,Mangrol,IN,2021-10-30 00:16:05,21.1167,70.1167,75.61,42,100,12.71
557,Kafanchan,NG,2021-10-30 00:16:06,9.5833,8.3,69.15,47,63,2.48
558,Richmond,US,2021-10-30 00:16:06,37.5538,-77.4603,64.17,95,90,1.99
